1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Indicator Name
3193200404.37297,6.34328371864589,6.66666781380381,5.92104509641625,6.83230092720848,5.81395506314593,6.34401909331027,5.92455994292432,10.5670565011298,15.1234047073397,17.1202676706414,25.8211072190911,26.3619409474338,21.3031840927794,8.7977952167173,8.4462503762287,10.6473767108427,12.0120400916206,14.3328015877977,12.1485889229532,11.9869013810389,9.06485746505908,12.165531856787,13.1467290492182,8.54538363956856,7.12527126928725,8.17292433266485,11.8819281351081,19.4499695089935,13.0594058880328,6.77282194932553,7.4587091123188,2.91707030692542,1.91610714170143,3.62791602093857,7.03041026074564,5.82980007842275,8.32589089842865,0.443663480338245,9.66724074151197,1.98769585438754,0.250573866722732,6.06953086765014,4.62589479191556,2.70582173663567,4.55664565732845,8.36387106895727,8.27676379346968,6.24543736290879,-7.65231020253476,8.5636307922089,6.04836145468988,4.45614447059577,11.3433969713497,4.14926225520402,-1.69793542675974,4.30376744802675,2.90399773210927,4.47883655345764,3.02591005447894,-7.89305358895749,GDP growth (annual %)
3193200404.37297,4.95355379797229,-3.71380018409685,-0.707010752236329,2.08032459940857,0.947578712256856,0.644783720237797,4.6766131089008,1.40411317693092,7.09154252763096,2.33288087679347,1.13020238405835,-0.0008671748311144,1.888939956294,6.33903361228316,0.404987104042064,5.43251898691292,3.80623491408234,1.2092354194359,-2.46513778468636,-4.47863884794948,-1.54446566470149,7.71578363090393,-8.12651359274568,9.48172665292533,3.92721953798056,3.57797925430461,-4.93898788502545,1.71016528472386,1.97727043451945,-2.14752806574087,-0.552543005101867,-6.42407819946331,0.335275684646064,4.89994941000114,7.20004555751903,-4.00009296364789,5.29993601826074,4.70014237879329,3.59997490432274,-2.48943244028874,4.46473902640867,3.61654219150596,-5.39748521855877,5.99488422798696,0.908210514871953,4.77108543044105,4.60753485452025,2.05413096200485,8.58726042640994,4.63081843223307,4.19461533741989,5.05376125356918,-36.3919770983887,0.0810705153264877,4.33712103020231,4.75031684122342,4.52727821346231,3.78944359275462,3.0,0.0,GDP growth (annual %)
3193200404.37297,3.16329168371298,7.42538477443719,5.34954645713648,6.64289441498821,6.31671417557232,6.70499176434708,3.09120596217809,4.99566660464043,5.04545636736964,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,152030993.10710502,249333250.082507,110858000.0,110705600.0,2.79654247993439,3.97048263689422,4.91776274356224,1.40552758872816,3.42214617132493,3.81109015282463,3.91402878219242,4.99586086930171,4.16581762720676,6.86860885703047,1.00762269545756,-2.92840016684549,3.08949461982786,3.14688137207058,1.76222254945881,2.3291225062102,2.87003607545671,0.659176863558869,1.00139441390405,3.03988022528195,2.42954754483338,1.86141537933875,-5.40279855256868,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,-9.73723765127635,-1.80752543902393,1.54929743778868,4.10844893939766,5.72280020993669,4.54037529760987,2.40273125336263,2.70783495046041,1.96984411830272,3.95680782915962,3.02701108876468,3.54890146100362,4.06652222594917,5.75239241032584,4.99080505240603,6.55894999904179,6.38331871992159,3.90572657050731,-3.41764277211749,1.7095547468475,3.15485113459675,0.668306594825978,1.24595332670387,2.99115882501302,3.98050663546331,3.09034420992613,4.88942620196806,4.49658042517196,3.83624025954015,-3.97792088907701,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,1.60133592994069,-1.30941749551971,0.639079544864217,3.00845632247773,3.67359592441443,1.85863289831529,1.58547800819157,3.27759637728786,4.33079402362218,3.67462569741268,-0.915816589200674,-0.0437329157835507,-0.125983737617119,1.26975773198117,0.480866574463818,0.493909886300315,2.26916811879858,3.06533137545706,1.74553440094867,3.97640923409377,1.57581726236337,-0.0055064625279044,-0.0468463729696538,2.82152811537493,2.88263843406537,4.01500760763153,3.99572224602716,2.75551143575311,-2.07963321979709,3.26810165603702,1.92044598533703,1.21719365684089,1.82166779082581,2.44684515688446,1.65776871127174,2.04518646926613,1.58481961645738,3.01340510154813,1.08193084291257,-2.87025191142793,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,152030993.10710502,249333250.082507,110858000.0,110705600.0,65334841.0604347,3.77026367469688,5.82664146877514,-1.51296126027543,-1.6322065976114,-3.2021569420483,0.224197396296447,1.37773415696212,4.88229936411699,5.89832966146942,85666415.03103496,27101076.2751521,39694019.505761355,119121953.83515725,96927201.4848422,141666121.8220991,70972486.3621289,61135670.193118,68317574.2713985,75102596.8085998,124021393.690412,47271463.3298575,6.98855997075241,GDP growth (annual %)
3193200404.37297,5.24527188577721,4.02668562467936,5.84014013697534,2.55722054231924,0.950272505266042,11.2362424530091,3.61599985502656,3.59201332908737,3.93798327923392,1.82896697107341,9.42268621200233,-1.01994779488233,-5.02924835493734,2.38214933228404,-12.9121010521584,3.8325840087309,10.4446863753088,7.70110360502387,8.41830468602053,7.98662075742482,6.5253703654798,-11.014305060839,-5.01742052484838,4.10368324170109,4.00991620181227,5.37769232223731,6.46046852848674,7.34511045469792,9.92338289712409,3.33356547272084,7.80439218641014,11.1667077338886,6.58878382654488,5.03019797742306,8.93329586945268,6.80291659577689,7.42788980789015,4.32457949685634,-0.412096167033098,5.32693841912359,3.30304731250872,3.10697053227061,4.09104768470421,7.20953970945035,5.74283048945115,6.31717634314714,4.90532450356156,3.52953055326518,-1.5642394429907,5.84417729578996,6.11091882913644,5.31862800041414,4.04500429817163,1.76673978360205,2.30376703614562,1.71108928865995,1.18454470660996,3.713859177069,0.942005306550413,-5.77150166876176,GDP growth (annual %)
3193200404.37297,-27.2700000039461,-5.579999990136,10.2999999952758,18.179999994202,16.950000002496,10.6500000041736,-5.77000000422508,-4.09999999214142,16.9399999961093,19.299999996256,7.06000000335179,3.80999999825444,7.7600000016445,2.31000000049113,8.72000000047512,-1.57000000275067,7.56999999917166,11.3259779901995,7.5913246800003,7.83414501593799,5.11276109058912,9.01711391382203,10.7702025065715,15.1915400236134,13.4306775204064,8.94996176438008,11.6574277931357,11.222594982521,4.20633435547815,3.92025136776569,9.26278608406234,14.2245295931824,13.8837293021031,13.0368066319673,10.9539543428699,9.92255675231162,9.23677989162672,7.84595178761953,7.66165150053656,8.49009340575191,8.3357334781433,9.13363078993316,10.038030481108,10.1136213780461,11.3945918097286,12.7209556651735,14.2308609330803,9.65067891955702,9.39872563237978,10.6358710646812,9.55083217886229,7.86373644866194,7.766150097539,7.42576365645755,7.04132887865481,6.84876220503246,6.94720079327288,6.74977383247717,5.94971423273162,2.29999999995441,GDP growth (annual %)
3193200404.37297,9.93255515642181,1.2269944895618,14.4903558649229,17.6130878300437,-3.10965427315388,11.5773596873008,4.59815178481257,12.548248640008,9.53921877104177,10.3750318434125,9.45663766136524,4.23662501230655,5.93919753581302,4.32738085735423,8.25288636878652,12.9163974379442,7.31445915523163,10.9094536476075,2.39440746438655,-10.9576972660203,3.50049890744015,0.200822351638891,-3.90024044224008,-2.70126143422043,4.50122317521536,3.25934876734534,-0.348972909434281,1.13648396352059,2.9480049449687,-1.09590841115427,0.0409251684372549,-0.244560612032501,-0.192485099889325,0.811206684851157,7.12574472410704,7.72932742178315,3.74355314434951,4.93067962774325,1.61752744308336,-2.06840005722563,0.121371915505208,-1.66764213810366,-1.3595359429474,1.23177283994625,1.72124736749562,1.51584236326204,1.76503678407167,2.54284147638732,3.25145371844513,2.0176385921243,-4.38725478852277,10.7065041034855,8.88942130155428,8.79407739027731,8.84285994958891,7.17920782392478,7.35963808821695,6.89028431967284,6.23170951305083,1.81644146095073,GDP growth (annual %)
3193200404.37297,1.18368081170732,3.04155905100836,3.74255032024205,3.54715969576544,2.02605371473777,4.61495562069085,-10.9120655904008,6.34632385552484,4.90147952264006,3.09206823596762,3.47970781666605,2.6738432924125,5.35568077795112,10.734262259412,11.2450587747047,-5.49513839675093,13.7398715230388,22.0030049229977,6.03511877326714,-1.96529166883708,17.0826822487541,7.51620260553759,6.86683056611419,7.4745725430174,8.0631616718716,6.77166308049779,-2.14665021191921,-7.82363197506439,-1.81912051252306,-6.10569764608269,-3.80859937245147,-3.10000321079072,-7.93206657456574,2.12393544360738,3.46979214832687,4.36108651788504,5.23132070868648,4.50229124101837,4.29201694525003,3.55337436416127,4.36808424217003,4.23720367718512,4.56719525637388,6.78095592377319,2.02066230714679,3.45766879254916,4.90220173244047,3.48880091903693,2.19866410193433,3.4225076411544,4.12927716056967,4.54326501566733,5.40426570971736,5.88405932668046,5.6514637436283,4.64848155096476,3.54908731821564,4.06248684040406,3.72071142252399,0.730339198197697,GDP growth (annual %)
3193200404.37297,-10.8513760836337,21.2006975148133,5.213990134349,-2.44022356449149,0.997348793527436,6.77548530172186,-0.985738661487957,4.33269846401917,9.3288374385548,-0.245056575086281,6.00501806737557,0.151135513789043,8.13727588740186,3.13058587923621,-4.98163100525389,-5.30900208097141,0.760793601550816,-5.34529152756241,0.430088262092653,2.19491292367728,2.350524074861,-0.457677608961575,1.41170368826302,5.54107402196995,0.467850950946058,4.71720965340852,2.67564245126934,0.470381336748702,-1.26605063560955,-6.56831069464246,-8.42105149913377,-10.5000085646477,-13.4690505381279,-3.89999680312387,0.699998829794396,-1.02317264199922,-5.61704659870088,-1.62415404478989,-4.2701408311335,-6.91092731652101,-2.10017302488846,2.94776518359767,5.57782231144424,6.73837393324294,6.13515115548972,5.32097956548998,6.25947776437397,6.22589426869193,2.85506401011484,7.10797657581392,6.8746708900163,7.08689894671942,8.48195663608755,9.47028809714084,6.91618781026786,2.39937909829007,3.72694765333267,5.82112109989339,4.38452888103882,0.773457031516656,GDP growth (annual %)
3193200404.37297,8.35072672433128,5.20230878867109,-4.02930039797283,3.8167962678378,3.67646773633921,1.35898246236137,2.11627205789419,7.63132623836924,7.5485251939496,6.3584701875677,7.75303585293885,8.61755084428574,8.23118894429558,7.88552080944866,7.73159683920655,0.916286753431578,-8.95342798053159,6.35974701021935,9.8132247390797,17.6366054794772,17.6197224679048,23.5976999597124,5.85396283985644,6.97613105625403,-1.18566085493403,-6.86152643675128,0.18937664053125,1.76626342941918,2.59987651717223,1.00000356694392,2.39536745271545,2.61194805533871,-0.979683208744774,-5.49307574541402,3.9853243781107,4.29048155870402,-0.624812152260716,3.73755276980884,-2.58219935813743,7.5759803952642,3.80260189913561,4.58187006108889,0.813264076303781,3.47663162118089,7.75575897806648,7.98623836334291,-6.61399480441001,6.30637595585259,11.6372888615758,9.93126543095578,2.20591936286718,9.94715314257564,-0.712434451876447,6.71667933378647,-3.55058176545468,-10.7020962590767,-4.37350099821646,-4.84600106129872,0.232123661007819,-7.94871290192242,GDP growth (annual %)
3193200404.37297,5.08921698366154,5.41188961407728,3.28670755368854,6.16694132410072,3.60001139244086,5.23673585732512,4.13486416558872,5.93311800239111,6.10251730671246,6.20779696259058,5.9607279444283,7.66914754853083,6.72295496461071,5.74575718887387,2.32325528529218,4.72836873130117,4.15850545534259,8.46990083863976,5.37911898776446,4.08735367309492,2.2768727473299,0.948420786408448,1.57395603828768,3.35068373898201,3.10710619368098,5.82407613847742,5.36893214813603,4.06417324517207,3.41409610863153,4.28199833207572,2.00160759679279,4.04492943774078,5.38540993856773,5.81466190787813,5.2024375925092,2.05585471217387,3.43029367827623,0.569784089866261,-4.20401524369927,2.92486148314592,1.67789830769955,2.50398046550686,3.91827190359832,5.33302206745236,4.82876110795085,6.71686869844402,6.73819469090975,3.28344618616541,1.13964864548062,4.49465897070922,6.94789198173555,3.91263576716115,5.13399351995672,4.49903000110972,2.95590137527523,2.08738250162794,1.35936086788746,2.56432428277704,3.28111680452643,-6.8473142056573,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,3.86492895691175,6.3833170098831,4.82140188312658,4.11029998859358,2.2799607772245,1.86761216652651,1.63778418052955,2.68737940417255,-3.18025651617585,5.09123641339696,-5.39563714860034,8.53098178773288,3.0060613074486,-5.27678299744868,3.61020643165317,-1.29168892620011,4.03015366772979,1.28251579338536,1.92440871212295,10.847878616072,2.33290710182874,2.3249448613998,2.1038716355305,1.91965980712278,2.83754786988332,2.6469554759412,0.800042348955387,3.9999719914434,3.2001131115091,3.79993345468068,4.09984695496956,3.2002729031888,4.49987421530828,2.10000643830286,1.11614058271805,3.3206800249451,3.81570211280726,3.43076413622954,1.98610950487452,4.91077747534176,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,8.45156241182418,2.82503008276565,9.52074975257433,3.78327068140327,8.64208661670911,2.87145542451168,4.30906372865196,5.9968549154657,5.69794936659605,0.692171874341213,1.40414685247092,10.9376472428749,8.70831137631892,19.182641817248,14.2116362586352,11.3465247285346,11.1184260357133,12.5172856677105,11.2226485321621,14.2848688321225,2.23165449284959,5.25089124613551,4.17625930175211,10.1970726091433,6.91245798811823,7.98375044704545,15.17068796854,6.65052052259701,-1.27042596756841,1.46679009706938,3.96888634471986,1.08191827877127,0.802797600574223,0.611212666207877,1.00686370684559,4.70579150927118,3.70203918776542,4.53116168434889,5.66775246034304,-14.7834050101145,GDP growth (annual %)
3193200404.37297,1.87927655883564,5.4423913728956,6.89892344497581,3.65904831174653,8.19052759411676,6.96931903217745,5.65012592108958,8.4733043459067,5.49179994302706,7.50313434275228,6.77850542746934,8.17804513299623,7.70891581236417,5.54489998990506,2.10007104989904,5.51756440281032,8.90447443181823,6.26768682528032,4.93912395480589,0.751895402995046,-2.26165550695498,-7.28556884703487,2.86299270239974,8.0241079073492,0.72160172937356,5.5362508431617,4.76453327910289,3.43214737990256,5.66597554872396,3.55306336479569,2.26565498960318,9.20110373232539,7.09719123994756,4.51902837684617,4.15395304305277,1.35045953903885,5.47616577405525,7.15530857702895,4.21481116964706,3.86871808818643,3.49116987272102,3.41687639003383,4.31717986611369,4.42459959724218,3.97666636792908,7.32669543218398,8.21513198350125,4.73817487796701,-0.873455942799893,5.36034352598161,4.40315923968009,4.882592368743,2.49476610782379,3.54210987765977,3.65208096802883,4.20432325175899,4.1576989627609,2.05620273021192,2.16795180652522,-4.53996591674169,GDP growth (annual %)
